Text Instruction,Label
Map the exact location of the edema in the given scene.,Segmentation
"Find, then identify and analyze the invasive carcinoma for classification.",Both
Detect the area containing the neutrophilic infiltrate with precision.,Segmentation
Observe the tubules.,Classification
Confirm the tubules.,Classification
Judge and highlight the tumor necrosis to improve detection.,Classification
Can you find out the granulation tissue in this picture?,Classification
Recognize and determine the correct boundaries of the ulcer.,Classification
Sketch the tumor and label it properly.,Segmentation
"This image contains a cytoplasmic atypia, delimit it.",Segmentation
Encircle and categorize where the tumor is located in this image.,Both
Scan the image and draw boundary the granulation tissue accurately.,Segmentation
"Your task is to find out if there are {obj}s or not. locate them if there is any present. the tissue, can you do it?",Both
"Help us find out if there are {obj}s or not. locate them if there is any present. the edema, it's important.",Both
Delimit the lymphocytic infiltrate.,Segmentation
Observe and highlight the er negative to improve detection.,Classification
We need to confirm the calcification for further analysis.,Classification
Outline and verify the calcification.,Both
"Help us mark and determine the ulcer, it's important.",Both
Can you identify and analyze the hyperplasia in this picture?,Both
Scan the image and inspect the inflammation accurately.,Classification
Outline and verify the desmoplasianuclear atypia and label it properly.,Both
"Observe and recognize the inflammation, noting key features.",Classification
Your objective is to determine the ulcer efficiently.,Classification
"Find, then identify the mucin for classification.",Segmentation
Highlight and highlight the tissue to improve detection.,Segmentation
"Locate and indicate the necrosis, making it clearer.",Segmentation
We need to mark and determine the gangrenous necrosis for further analysis.,Both
Distinguish and highlight and determine the correct boundaries of the tumor necrosis.,Both
Highlight and confirm the area containing the hyperplasia with precision.,Both
"Help us is there any {obj} in the region? if yes, mark out. the gangrenous necrosis, it's important.",Both
"Your task is to detect and classify the tumor, can you do it?",Both
"Observe and separate the mucin, noting key features.",Segmentation
Encircle the exact location of the cytoplasmic atypia in the given scene.,Segmentation
Can you spot and recognize the tumor budding in this picture?,Both
Locate the exact location of the desmoplasianuclear atypia in the given scene.,Segmentation
"Your task is to draw boundary the gangrenous necrosis, can you do it?",Segmentation
Analyze the area containing the atypia with precision.,Classification
"Trace and evaluate and indicate the tumor necrosis, making it clearer.",Both
"Please analyze the invasive carcinoma, we need the data.",Classification
Mark where the mitotic figures is located in this image.,Segmentation
"Please identify and analyze the dysplasia, we need the data.",Both
"Please observe the neutrophilic infiltrate, we need the data.",Classification
"Detect and classify and indicate the tumor budding, making it clearer.",Both
"Observe and confirm the edema, noting key features.",Classification
Your objective is to locate the fibrosis efficiently.,Segmentation
Can you identify the clear cells in this picture?,Segmentation
"Find, then mark and determine the atypia for classification.",Both
"Your task is to locate the tumor budding, can you do it?",Segmentation
Scan the image and map the hyperplasia accurately.,Segmentation
"Observe and detect and classify the metastasis, noting key features.",Both
Locate the apoptosis and label it properly.,Segmentation
"Help us highlight the er positive, it's important.",Segmentation
"Observe and detect the desmoplasianuclear atypia, noting key features.",Segmentation
"This image contains a hyperplasia, delimit it.",Segmentation
Trace and evaluate the hyalinization.,Both
"Find out and indicate the mitotic figures, making it clearer.",Classification
Distinguish and highlight the ulcer and label it properly.,Both
Can you spot and recognize the edema in this picture?,Both
We need to mark and determine the pleomorphism for further analysis.,Both
Outline and verify where the mucin is located in this image.,Both
Distinguish and highlight the area containing the hyperplasia with precision.,Both
"Observe and highlight and confirm the pleomorphism, noting key features.",Both
"Observe and sketch the fibrosis, noting key features.",Segmentation
