Text Instruction,Label
Can you trace and evaluate the tissue in this picture?,2
Analyze the image and verify where the lymphocytic infiltrate is.,0
Map where the atrophy is located in this image.,1
We need to encircle and categorize the inflammation for further analysis.,2
Locate where the nontumor is located in this image.,1
Confirm the hyalinization and label it properly.,0
Encircle the invasive carcinoma and label it properly.,1
"Categorize and indicate the mitosis, making it clearer.",0
"Find, then separate the tumor budding for classification.",1
Can you assess the nontumor in this picture?,0
Find out if there are {obj}s or not. Locate them if there is any present. the exact location of the tumor budding in the given scene.,2
Your objective is to distinguish and highlight the cytoplasmic atypia efficiently.,2
Analyze the image and sketch where the lymphocytic infiltrate is.,1
"Please inspect the cell detection, we need the data.",0
"This image contains a blood cells, delimit it.",1
Draw boundary where the clear cells is located in this image.,1
Observe and highlight the sheets to improve detection.,0
Your objective is to distinguish and highlight the granulation tissue efficiently.,2
"Find, then observe the mitosis for classification.",0
Encircle the hyperplasia.,1
Scan the image and verify the fibrosis accurately.,0
Diagnose and determine the correct boundaries of the fibrinoid necrosis.,0
"Identify and analyze and indicate the ulcer, making it clearer.",2
Trace and evaluate and highlight the er negative to improve detection.,2
"Find, then highlight the dysplasia for classification.",1
Scan the image and mark and determine the metastasis accurately.,2
Categorize the hypertrophy.,0
Your objective is to detect and classify the er negative efficiently.,2
"This image contains a atypia, locate it.",1
We need to draw boundary the blood cells for further analysis.,1
"Is there any invasive carcinoma in the region? If yes, mark out.",0
"Observe and draw boundary the pleomorphism, noting key features.",1
We need to trace the calcification for further analysis.,1
"Observe and map the lymphocytic infiltrate, noting key features.",1
Can you trace the signet ring cells in this picture?,1
"Your task is to find out if there are {obj}s or not. locate them if there is any present. the mucin, can you do it?",2
"Help us judge the ulcer, it's important.",0
Find out if there are edemas or not. Locate them if there is any present.,2
Recognize the hyperplasia.,0
Find out if there are metaplasias or not. Locate them if there is any present.,1
We need to detect and classify the er negative for further analysis.,2
Your objective is to evaluate the inflammation efficiently.,0
Locate and check the necrosis.,2
Identify where the metaplasia is located in this image.,1
"Find, then is there any {obj} in the region? if yes, mark out. the atypia for classification.",2
Trace and evaluate where the nontumor is located in this image.,2
Diagnose the mucin.,0
"Please recognize the edema, we need the data.",0
"Your task is to spot the atypia, can you do it?",1
Outline and verify and highlight the cytoplasmic atypia to improve detection.,2
Your objective is to categorize the metastasis efficiently.,0
Circle and determine the correct boundaries of the neutrophilic infiltrate.,1
Identify and analyze and highlight the tumor to improve detection.,2
"Find, then highlight and confirm the carcinoma in situ for classification.",2
Scan the image and locate and check the cytoplasmic atypia accurately.,2
Locate and check where the metastasis is located in this image.,2
"Observe and identify and analyze the signet ring cells, noting key features.",2
Encircle where the tissue is located in this image.,1
"Your task is to assess the necrosis, can you do it?",0
Circle the area containing the invasive carcinoma with precision.,1
"This image contains a er negative, is there any {obj} in the region? if yes, mark out. it.",2
"We need to is there any {obj} in the region? if yes, mark out. the lymphocytic infiltrate for further analysis.",2
Detect the signet ring cells and label it properly.,1
"This image contains a blood cells, assess it.",0
Locate the exact location of the cytoplasmic atypia in the given scene.,1
"Find, then is there any {obj} in the region? if yes, mark out. the fibrosis for classification.",2
"Please encircle the lymphocytic infiltrate, we need the data.",1
"Analyze and indicate the lymphocytic infiltrate, making it clearer.",0
"This image contains a gangrenous necrosis, circle it.",1
Find out if there are fibrosiss or not. Locate them if there is any present.,0
Locate and determine the correct boundaries of the tumor.,1
"Find, then highlight and confirm the blood cells for classification.",2
Observe where the hemorrhage is located in this image.,0
Can you judge the er negative in this picture?,0
"Find, then separate the tissue for classification.",1
Can you judge the clear cells in this picture?,0
We need to determine the mitotic figures for further analysis.,0
Sketch where the ulcer is located in this image.,1
Categorize the cytoplasmic atypia.,0
Circle the area containing the gangrenous necrosis with precision.,1
Evaluate the tumor necrosis.,0
Circle the area containing the blood cells with precision.,1
"Your task is to diagnose the er positive, can you do it?",0
"Your task is to observe the necrosis, can you do it?",0
"Find, then sketch the tumor for classification.",1
"Evaluate and indicate the clear cells, making it clearer.",0
"Please analyze the carcinoma in situ, we need the data.",0
Highlight and determine the correct boundaries of the tumor.,1
Mark and determine and determine the correct boundaries of the atrophy.,2
"Your task is to outline the tumor necrosis, can you do it?",1
Identify the cytoplasmic atypia and label it properly.,1
"Observe and mark the sheets, noting key features.",1
"Help us spot and recognize the atrophy, it's important.",2
Your objective is to circle the necrosis efficiently.,1
Find out if there are mucins or not. Locate them if there is any present.,0
"This image contains a fibrosis, diagnose it.",0
Analyze the image and assess where the pleomorphism is.,0
Your objective is to spot and recognize the fibrinoid necrosis efficiently.,2
"Find, then outline and verify the metastasis for classification.",2
Analyze the image and distinguish and highlight where the calcification is.,2
"Is there any {obj} in the region? If yes, mark out. the cell detection.",2
"Observe and trace and evaluate the gangrenous necrosis, noting key features.",2
"Help us distinguish and highlight the nontumor, it's important.",2
Your objective is to confirm the ulcer efficiently.,0
"Find, then draw boundary the tissue for classification.",1
"Locate and check and indicate the atrophy, making it clearer.",2
Encircle the area containing the hyalinization with precision.,1
